Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
01;Østfold;0123;Spydeberg;;;H;Høyre;25,6;4209;213;607;820;-1,3;3;
01;Østfold;0123;Spydeberg;;;FRP;Fremskrittspartiet;18,2;4209;170;414;584;-1,7;6,1;
01;Østfold;0123;Spydeberg;;;ALLI;Alliansen;0,1;4209;0;3;3;0,1;0,1;
01;Østfold;0123;Spydeberg;;;DEMN;Demokratene i Norge;0,2;4209;3;3;6;0;0;
01;Østfold;0123;Spydeberg;;;HELSE;Helsepartiet;0,4;4209;3;11;14;0,4;0,4;
01;Østfold;0123;Spydeberg;;;KRISTNE;Partiet De Kristne;0,4;4209;2;11;13;0,1;-0,2;
01;Østfold;0123;Spydeberg;;;KYST;Kystpartiet;0;4209;0;1;1;0;0;
01;Østfold;0123;Spydeberg;;;LIBS;Liberalistene;0,1;4209;0;2;2;0,1;0,1;
01;Østfold;0123;Spydeberg;;;PP;Pensjonistpartiet;0,6;4209;2;16;18;0,2;-0,3;
01;Østfold;0123;Spydeberg;;;BLANKE;Blanke;0,8;4209;5;22;27;0,5;-1;
01;Østfold;0124;Askim;;;A;Arbeiderpartiet;30;11405;877;1593;2470;-2,9;-6,5;
01;Østfold;0124;Askim;;;SV;Sosialistisk Venstreparti;4,2;11405;120;224;344;1,7;1,7;
01;Østfold;0124;Askim;;;RØDT;Rødt;1,5;11405;59;68;127;0,9;0,7;
01;Østfold;0124;Askim;;;SP;Senterpartiet;7,1;11405;186;396;582;4;2,8;
01;Østfold;0124;Askim;;;KRF;Kristelig Folkeparti;3,8;11405;106;206;312;-1,1;-1,7;
01;Østfold;0124;Askim;;;MDG;Miljøpartiet De Grønne;2,1;11405;74;100;174;0,4;-1,7;
01;Østfold;0124;Askim;;;V;Venstre;2,1;11405;62;113;175;-1,5;-0,8;
01;Østfold;0124;Askim;;;H;Høyre;28,3;11405;773;1559;2332;0,8;-1,5;
01;Østfold;0124;Askim;;;FRP;Fremskrittspartiet;18,6;11405;596;936;1532;-3;7;
01;Østfold;0124;Askim;;;ALLI;Alliansen;0,1;11405;4;8;12;0,1;0,1;
01;Østfold;0124;Askim;;;DEMN;Demokratene i Norge;0,1;11405;5;3;8;0;-0,2;
01;Østfold;0124;Askim;;;HELSE;Helsepartiet;0,9;11405;26;44;70;0,9;0,9;
01;Østfold;0124;Askim;;;KRISTNE;Partiet De Kristne;0,3;11405;15;11;26;-0,3;-0,4;
01;Østfold;0124;Askim;;;KYST;Kystpartiet;0;11405;1;2;3;0;0;
01;Østfold;0124;Askim;;;LIBS;Liberalistene;0,2;11405;2;18;20;0,2;0,2;
01;Østfold;0124;Askim;;;PP;Pensjonistpartiet;0,6;11405;18;29;47;0,1;-0,3;
01;Østfold;0124;Askim;;;BLANKE;Blanke;1,2;11405;24;71;95;0,3;-0,9;
01;Østfold;0125;Eidsberg;;;A;Arbeiderpartiet;24,7;8247;481;1004;1485;-4,1;-3,4;
01;Østfold;0125;Eidsberg;;;SV;Sosialistisk Venstreparti;3,2;8247;84;109;193;1,4;0,6;
01;Østfold;0125;Eidsberg;;;RØDT;Rødt;1,2;8247;29;41;70;0,6;0,5;
01;Østfold;0125;Eidsberg;;;SP;Senterpartiet;17,9;8247;341;736;1077;8,6;4,8;
01;Østfold;0125;Eidsberg;;;KRF;Kristelig Folkeparti;4,3;8247;76;183;259;-2,2;-2,1;
01;Østfold;0125;Eidsberg;;;MDG;Miljøpartiet De Grønne;1,8;8247;46;63;109;0,5;-1,1;
01;Østfold;0125;Eidsberg;;;V;Venstre;2,3;8247;46;92;138;-1,6;-1,3;
01;Østfold;0125;Eidsberg;;;H;Høyre;24,7;8247;439;1043;1482;-1,4;-6,6;
01;Østfold;0125;Eidsberg;;;FRP;Fremskrittspartiet;17,9;8247;330;745;1075;-2,3;9;
01;Østfold;0125;Eidsberg;;;ALLI;Alliansen;0,1;8247;1;5;6;0,1;0,1;
01;Østfold;0125;Eidsberg;;;DEMN;Demokratene i Norge;0,1;8247;1;6;7;0;-0,2;
01;Østfold;0125;Eidsberg;;;HELSE;Helsepartiet;0,5;8247;9;21;30;0,5;0,5;
01;Østfold;0125;Eidsberg;;;KRISTNE;Partiet De Kristne;0,2;8247;4;6;10;-0,6;-0,5;
01;Østfold;0125;Eidsberg;;;KYST;Kystpartiet;0,1;8247;2;6;8;0;0,1;
01;Østfold;0125;Eidsberg;;;LIBS;Liberalistene;0,3;8247;7;10;17;0,3;0,3;
01;Østfold;0125;Eidsberg;;;PP;Pensjonistpartiet;0,6;8247;18;19;37;0,3;-0,4;
01;Østfold;0125;Eidsberg;;;BLANKE;Blanke;0,9;8247;23;34;57;0,3;-1,5;
01;Østfold;0127;Skiptvet;;;A;Arbeiderpartiet;24,1;2678;128;353;481;-5,7;-18,7;
01;Østfold;0127;Skiptvet;;;SV;Sosialistisk Venstreparti;2,6;2678;8;43;51;0,8;1,5;
01;Østfold;0127;Skiptvet;;;RØDT;Rødt;1,5;2678;10;19;29;0,8;0,9;
01;Østfold;0127;Skiptvet;;;SP;Senterpartiet;21,4;2678;79;347;426;8,4;3,4;
01;Østfold;0127;Skiptvet;;;KRF;Kristelig Folkeparti;5,9;2678;34;83;117;-2,6;-2,7;
01;Østfold;0127;Skiptvet;;;MDG;Miljøpartiet De Grønne;1,1;2678;10;11;21;0,2;-1,4;
01;Østfold;0127;Skiptvet;;;V;Venstre;1,9;2678;7;31;38;0,2;0,7;
01;Østfold;0127;Skiptvet;;;H;Høyre;20,9;2678;100;317;417;0,1;7,8;
01;Østfold;0127;Skiptvet;;;FRP;Fremskrittspartiet;18,7;2678;90;283;373;-3,1;9;
01;Østfold;0127;Skiptvet;;;ALLI;Alliansen;0,2;2678;0;4;4;0,2;0,2;
01;Østfold;0127;Skiptvet;;;DEMN;Demokratene i Norge;0,1;2678;0;2;2;0,1;0;
01;Østfold;0127;Skiptvet;;;HELSE;Helsepartiet;0,7;2678;2;11;13;0,7;0,7;
01;Østfold;0127;Skiptvet;;;KRISTNE;Partiet De Kristne;0,4;2678;2;6;8;-0,3;-0,5;
01;Østfold;0127;Skiptvet;;;KYST;Kystpartiet;0;2678;0;0;0;0;0;
01;Østfold;0127;Skiptvet;;;LIBS;Liberalistene;0,2;2678;1;2;3;0,2;0,2;
01;Østfold;0127;Skiptvet;;;PP;Pensjonistpartiet;0,6;2678;3;8;11;0,6;-0,3;
01;Østfold;0127;Skiptvet;;;BLANKE;Blanke;0,7;2678;1;12;13;0,1;-1,2;
01;Østfold;0128;Rakkestad;;;A;Arbeiderpartiet;22,5;5964;208;793;1001;-6,4;-10;
01;Østfold;0128;Rakkestad;;;SV;Sosialistisk Venstreparti;1,9;5964;22;64;86;0,8;1;
01;Østfold;0128;Rakkestad;;;RØDT;Rødt;0,8;5964;13;22;35;0,3;0,3;
01;Østfold;0128;Rakkestad;;;SP;Senterpartiet;25,4;5964;130;998;1128;9,2;2,1;
01;Østfold;0128;Rakkestad;;;KRF;Kristelig Folkeparti;8,3;5964;75;295;370;-1,9;-5,4;
01;Østfold;0128;Rakkestad;;;MDG;Miljøpartiet De Grønne;1,5;5964;19;46;65;0,3;-1,1;
01;Østfold;0128;Rakkestad;;;V;Venstre;1,1;5964;14;37;51;-2,6;-2,4;
01;Østfold;0128;Rakkestad;;;H;Høyre;18,7;5964;128;701;829;-0,7;7,2;
01;Østfold;0128;Rakkestad;;;FRP;Fremskrittspartiet;18,1;5964;127;678;805;1,4;9,2;
01;Østfold;0128;Rakkestad;;;ALLI;Alliansen;0,1;5964;0;3;3;0,1;0,1;
01;Østfold;0128;Rakkestad;;;DEMN;Demokratene i Norge;0,2;5964;1;8;9;0,1;0,1;
01;Østfold;0128;Rakkestad;;;HELSE;Helsepartiet;0,2;5964;1;7;8;0,2;0,2;
01;Østfold;0128;Rakkestad;;;KRISTNE;Partiet De Kristne;0,7;5964;9;20;29;-0,9;-0,6;
01;Østfold;0128;Rakkestad;;;KYST;Kystpartiet;0,1;5964;0;3;3;0,1;0;
01;Østfold;0128;Rakkestad;;;LIBS;Liberalistene;0,2;5964;4;4;8;0,2;0,2;
01;Østfold;0128;Rakkestad;;;PP;Pensjonistpartiet;0,2;5964;4;7;11;0;-0,3;
01;Østfold;0128;Rakkestad;;;BLANKE;Blanke;0,7;5964;6;25;31;0,4;-1,3;
01;Østfold;0135;Råde;;;A;Arbeiderpartiet;23,1;5405;192;797;989;-3,2;-3,2;
01;Østfold;0135;Råde;;;SV;Sosialistisk Venstreparti;2,9;5405;33;92;125;1,4;1,8;
01;Østfold;0135;Råde;;;RØDT;Rødt;1,1;5405;13;35;48;0,7;0,5;
01;Østfold;0135;Råde;;;SP;Senterpartiet;13;5405;103;452;555;6,3;2;
01;Østfold;0135;Råde;;;KRF;Kristelig Folkeparti;6,9;5405;51;243;294;-2,1;-2,8;
01;Østfold;0135;Råde;;;MDG;Miljøpartiet De Grønne;2,2;5405;29;67;96;0,8;-0,8;
01;Østfold;0135;Råde;;;V;Venstre;1,9;5405;23;58;81;-1,8;-0,9;
01;Østfold;0135;Råde;;;H;Høyre;26,8;5405;198;951;1149;-0,8;1,7;
01;Østfold;0135;Råde;;;FRP;Fremskrittspartiet;20,4;5405;180;694;874;-1,8;2,7;
